Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,Inf,"",Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,38.238,3.6,"1.75,44.5",14.62,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,77.9700000000002,2.34,"",14.62,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,17.37,6.174,"1.69,49.6",11.95,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,69.1260000000002,2.034,"1.68,32.0",11.95,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,11.568,5.465,"",7.29,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,Inf,7.939,"",7.084,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-12.12,2.154,"1.74,26.2",7.41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,-17.118,0.168,"",9.82,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,-68.5679999999998,2.592,"1.62,60.1",10.58,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,-26.604,0.168,"",10.58,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-35.826,2.64,"1.62,58.4",11.24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,-19.422,41.028,"",11.24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,Inf,Inf,"",21.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
