Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,274.7955573148,,67.76,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,15.0524,5.324,E-BACD10,8.71265279455987,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,376.7456,4.0656,E-FL5,7.68968651759162,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,10.0188,1.2584,,5.44936088819144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,15.0524,1.452,BAF11,5.2866083450833,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,24.1032,2.262447186428,,4.97211504309821,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,Inf,3.593952813572,,4.30524033821106,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-44.1408,1.1132,BAF11,5.31444152614519,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,-30.1048,1.452,,5.5272864375026,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,-8.7604,1.2584,E-F1,5.52727663685443,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,-60.1612,2.7104,S-BAH11,6.81676535533575,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-11.132,1.5972,,7.06893230211682,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,-52.998,1.5972,N-SK16,7.88725984229899,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,-25.9424,43.9286062462374,,8.06727784547664,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,Inf,Inf,,13.6058019507007,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
