Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,2.9304687
1.0800000,0.99384851,2.9395238
2.1600000,0.99282419,2.9410398
3.2400000,0.99136143,2.9432088
4.3200000,0.98763482,2.9487563
5.4000000,0.97109145,2.9737675
6.4800000,0.96522711,2.9827876
7.5600000,0.95545390,2.9980040
8.6400000,0.94193252,3.0194454
9.7200000,0.91768048,3.0590835
10.800000,0.89175777,3.1032276
11.880000,0.88545609,3.1142507
12.960000,0.87735228,3.1286002
14.040000,0.87203608,3.1381222
15.120000,0.84710668,3.1839631
16.200000,0.82858223,3.2193580
17.280000,0.79499232,3.2866663
18.360000,0.75954559,3.3624835
19.440000,0.73607910,3.4156616
20.520000,0.69826602,3.5069262
21.600000,0.67967893,3.5545545
