Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,22.857018
0.77000000,0.99957149,22.861916
1.5400000,0.99827207,22.876791
2.3100000,0.99603796,22.902433
3.0800000,0.99277164,22.940078
3.8500000,0.98841643,22.990562
4.6200000,0.98296256,23.054254
5.3900000,0.97642841,23.131264
6.1600000,0.96885900,23.221447
6.9300000,0.96033494,23.324277
7.7000000,0.95097962,23.438724
8.4700000,0.94095652,23.563228
9.2400000,0.93045418,23.695838
10.010000,0.91966267,23.834458
10.780000,0.90874945,23.977146
11.550000,0.89784571,24.122300
12.320000,0.88705348,24.268597
13.090000,0.87648110,24.414525
13.860000,0.86630960,24.557435
14.630000,0.71528712,27.025850
15.400000,0.39900364,36.185213
