Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,2.1476818
0.68300000,0.99811269,2.1497113
1.3660000,0.99247156,2.1558120
2.0490000,0.98313881,2.1660202
2.7320000,0.97021743,2.1803961
3.4150000,0.95385095,2.1990225
4.0980000,0.93422400,2.2220019
4.7810000,0.91156417,2.2494498
5.4640000,0.88133772,2.2876983
6.1470000,0.85359543,2.3245767
6.8300000,0.82378116,2.3662684
7.5130000,0.78546751,2.4232924
8.1960000,0.75306383,2.4748794
8.8790000,0.71242773,2.5444828
9.5620000,0.66872154,2.6263178
10.245000,0.62098071,2.7254039
10.928000,0.58342163,2.8117627
11.611000,0.53962819,2.9236314
12.294000,0.49636555,3.0483801
12.977000,0.43478232,3.2571217
13.660000,0.41020738,3.3532674
