Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,3.7737157
0.68300000,0.99290635,3.7871720
1.3660000,0.97579900,3.8202254
2.0490000,0.97072630,3.8301940
2.7320000,0.95675420,3.8580601
3.4150000,0.94180968,3.8885492
4.0980000,0.89830806,3.9815899
4.7810000,0.87469434,4.0349765
5.4640000,0.85404301,4.0834694
6.1470000,0.83774413,4.1230013
6.8300000,0.81504339,4.1800243
7.5130000,0.78186080,4.2678039
8.1960000,0.75054435,4.3559310
8.8790000,0.71327426,4.4682853
9.5620000,0.68284837,4.5667479
10.245000,0.64028184,4.7161062
10.928000,0.58532703,4.9325317
11.611000,0.50247700,5.3236694
12.294000,0.45294824,5.6071850
12.977000,0.36430217,6.2522782
13.660000,0.28465845,7.0730566
