Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,1.4958160
1.0800000,0.99497081,1.4995916
2.1600000,0.99360880,1.5006191
3.2400000,0.99018558,1.5032108
4.3200000,0.97675063,1.5135136
5.4000000,0.94092415,1.5420586
6.4800000,0.91488773,1.5638471
7.5600000,0.89674210,1.5795901
8.6400000,0.86297268,1.6101994
9.7200000,0.83745582,1.6345463
10.800000,0.80077567,1.6715630
11.880000,0.77393690,1.7002994
12.960000,0.73816082,1.7410157
14.040000,0.65486704,1.8484241
15.120000,0.63319001,1.8797979
16.200000,0.60123033,1.9291133
17.280000,0.54233532,2.0311605
18.360000,0.51332389,2.0877690
19.440000,0.46777098,2.1870643
20.520000,0.38527461,2.4098665
21.600000,0.34366549,2.5515860
