Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,3.6158922
1.0800000,0.99891420,3.6178569
2.1600000,0.99566203,3.6237607
3.2400000,0.99025915,3.6336329
4.3200000,0.98273199,3.6475221
5.4000000,0.97311705,3.6654976
6.4800000,0.96146043,3.6876507
7.5600000,0.94781698,3.7140970
8.6400000,0.92790115,3.7537438
9.7200000,0.91076514,3.7888925
10.800000,0.89032386,3.8321409
11.880000,0.86979110,3.8771089
12.960000,0.83847042,3.9488588
14.040000,0.80168460,4.0384407
15.120000,0.76487044,4.1344862
16.200000,0.72885006,4.2354190
17.280000,0.66023823,4.4500526
18.360000,0.61299731,4.6183431
19.440000,0.53416390,4.9474136
20.520000,0.44819899,5.4010730
21.600000,0.35007559,6.1113136
