Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,1.5421105
1.0830000,0.99329758,1.5473046
2.1660000,0.99105900,1.5490511
3.2490000,0.98940321,1.5503468
4.3320000,0.97861921,1.5588655
5.4150000,0.97246766,1.5637882
6.4980000,0.95564052,1.5774959
7.5810000,0.92531009,1.6031415
8.6640000,0.90066761,1.6249247
9.7470000,0.82163527,1.7012807
10.830000,0.80510442,1.7186577
11.913000,0.78798747,1.7372241
12.996000,0.76137466,1.7673245
14.079000,0.71958548,1.8179181
15.162000,0.67185698,1.8813824
16.245000,0.64867981,1.9146981
17.328000,0.60172916,1.9879936
18.411000,0.52169108,2.1350537
19.494000,0.49550158,2.1907508
20.577000,0.45895162,2.2763134
21.660000,0.39296096,2.4600323
