Y Field,Rel. Ill,Effective F/#
0.00000000,1.00000000,1.9415740
0.71000000,0.99927010,1.9422830
1.4200000,0.99707998,1.9444150
2.1300000,0.98755007,1.9537743
2.8400000,0.98260611,1.9586833
3.5500000,0.96640175,1.9750364
4.2600000,0.95812150,1.9835523
4.9700000,0.93357080,2.0094644
5.6800000,0.88802271,2.0603543
6.3900000,0.81245937,2.1540368
7.1000000,0.78211944,2.1954190
7.8100000,0.74373820,2.2513546
8.5200000,0.70621855,2.3103852
9.2300000,0.59846180,2.5097805
9.9400000,0.56388544,2.5855832
10.650000,0.52115579,2.6894914
11.360000,0.43879463,2.9310505
12.070000,0.38368763,3.1344767
12.780000,0.34372719,3.3116696
13.490000,0.29596317,3.5689061
14.200000,0.22014280,4.1381069
