Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,"1.81,25.4",inf,0,,,,,,,,
1,Standard,,114.509,2.7,"1.81,25.4",27.6,0,,,,,,,,
2,Standard,,79.0180000000001,3.997,"1.81,25.4",26.78,0,,,,,,,,
3,Standard,,134.784,7.988,"1.50,81.6",26.78,0,,,,,,,,
4,Standard,,-170.737,0.75,"1.50,81.6",26.78,0,,,,,,,,
5,Standard,,52.2100000000001,7.976,"1.50,81.6",24.94,0,,,,,,,,
6,Standard,,233.456,0.2,"1.50,81.6",24.94,0,,,,,,,,
7,Standard,,68.3990000000001,2.0,"1.80,46.6",22.89,0,,,,,,,,
8,Standard,,36.527,8.132,"1.80,46.6",22.89,0,,,,,,,,
9,Standard,,155.309,3.418,"1.49,70.2",22.89,0,,,,,,,,
10,Standard,,-1529.582,1.8,"1.73,54.7",20.02,0,,,,,,,,
11,Standard,,27.642,7.228,"1.73,54.7",20.02,0,,,,,,,,
12,Standard,,78.5540000000002,5.794,"1.70,30.1",19.0,0,,,,,,,,
13,Standard,,11433.261,1.85,"1.70,55.5",17.7,0,,,,,,,,
14,Standard,,139.989,53.409,"1.70,55.5",17.7,0,,,,,,,,
15,Standard,,145.763,9.404,"1.62,63.4",17.61,0,,,,,,,,
16,Standard,,-44.2030000000001,2.0,"1.62,63.4",17.61,0,,,,,,,,
17,Standard,,-69.5459999999999,1.0,"1.81,25.4",17.61,0,,,,,,,,
18,Standard,,inf,38.984,"1.81,25.4",16.6285,0,,,,,,,,
19,Standard,,-62.328,2.0,"1.49,70.2",13.98,0,,,,,,,,
20,Standard,,48.8080000000001,11.428,"1.49,70.2",13.98,0,,,,,,,,
21,Standard,,62.6210000000001,4.661,"1.77,49.6",17.29,0,,,,,,,,
22,Standard,,230.4,57.28,"1.77,49.6",17.18,0,,,,,,,,
23,Standard,,inf,inf,"1.77,49.6",21.6,0,,,,,,,,
