Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,Inf,"",Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,23.1795,4.032,"1.64,59.9",11.275,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,94.0544999999999,0.072,"",11.275,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,20.8503,3.699,"1.64,59.9",10.32,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,47.0448,1.863,"",10.32,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,91.8495000000001,1.485,"1.75,34.7",9.41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,14.2515,9.615,"",8.77,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,Inf,13.272,"",7.1835,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,59.3019000000001,2.952,"1.79,25.9",10.235,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,112.6845,45.85,"",10.235,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,Inf,Inf,"",21.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
