Field,Poly,0.4861,0.5876,0.6563
0.0,0.24940729,0.42259104,0.059085547,0.067362394
0.14933333,0.24944568,0.42227062,0.059526389,0.068363618
0.29866667,0.24978346,0.42176142,0.060668743,0.070529433
0.448,0.25085901,0.42205694,0.062163364,0.072239936
0.59733333,0.25276036,0.42376909,0.063700428,0.072674634
0.74666667,0.25476467,0.42613851,0.064738111,0.072702963
0.896,0.25544263,0.42672377,0.064066247,0.07473554
1.0453333,0.25335241,0.42230331,0.060125194,0.081416486
1.1946667,0.24804129,0.41069131,0.052346966,0.093734877
1.344,0.24095712,0.39239923,0.043000319,0.11036845
1.4933333,0.23562307,0.37112275,0.038374438,0.12864031
1.6426667,0.23617094,0.35314255,0.043258451,0.14558326
1.792,0.2447618,0.34559845,0.056913578,0.16056365
1.9413333,0.26236842,0.35177875,0.087240751,0.18229429
2.0906667,0.29322581,0.37304379,0.13859229,0.22197643
2.24,0.33130545,0.42437384,0.16575163,0.23659978
