Field,Poly,0.4861,0.5876,0.6563
0.0,0.20070175,0.23539017,0.23469394,0.10175363
0.94666667,0.20705329,0.23641954,0.23729718,0.098983062
1.8933333,0.22483222,0.23930905,0.24501832,0.090929457
2.84,0.25110544,0.24352605,0.25762554,0.078554663
3.7866667,0.28283303,0.24839361,0.27485022,0.064460498
4.7333333,0.31775374,0.25342354,0.2965794,0.05582686
5.68,0.35467783,0.25886194,0.32315338,0.065437794
6.6266667,0.39369148,0.26658048,0.35578495,0.097282393
7.5733333,0.43655192,0.28138348,0.39709104,0.14699099
8.52,0.48733281,0.31223783,0.45166064,0.21403922
9.4666667,0.55318767,0.37191953,0.52649087,0.30191375
10.413333,0.6448761,0.47447807,0.631117,0.41682075
11.36,0.77666649,0.6335344,0.77747659,0.56737899
12.306667,0.9657451,0.86377902,0.97986262,0.76479735
13.253333,1.2319723,1.1838209,1.255373,1.0233623
14.2,1.5987571,1.6186417,1.6250077,1.3612456
