Field,Poly,0.4861,0.5876,0.6563
0.0,0.33001067,0.46088673,0.1580691,0.29886235
2.2,0.35296453,0.45632943,0.15142209,0.28845546
4.4,0.40669514,0.46540382,0.15799828,0.27882792
6.6,0.47296159,0.52446144,0.22079462,0.3050427
8.8,0.50783824,0.58009215,0.26686938,0.32141269
11.0,0.46101654,0.53946196,0.20842593,0.25274692
13.2,0.39459323,0.44673287,0.10232281,0.14901648
15.4,0.40787704,0.43659692,0.10852167,0.15509613
17.6,0.47844242,0.52182873,0.14132853,0.23277467
19.8,0.58216997,0.64087617,0.23735928,0.35813645
22.0,0.68446158,0.72066212,0.35933256,0.48415901
24.2,0.86301789,0.86142405,0.60577366,0.66819903
26.4,1.6195384,1.655809,1.473562,1.3873351
28.6,4.6607047,4.7330631,4.6146919,4.3031446
30.8,18.776413,18.136025,18.959264,18.242615
33.0,93.476094,81.854013,92.061802,92.367152
