Field,Poly,0.4861,0.5876,0.6563
0.0,0.29685066,0.11503041,0.40996867,0.28819202
3.3333333,0.33397188,0.12609167,0.41943789,0.29887216
6.6666667,0.42906487,0.17910915,0.45177695,0.33417897
10.0,0.55881251,0.2920292,0.5154999,0.40025052
13.333333,0.71087618,0.45954783,0.61676068,0.49992695
16.666667,0.87930981,0.6724909,0.75523559,0.63091069
20.0,1.0598195,0.9218878,0.92492169,0.78733961
23.333333,1.2476851,1.1975847,1.1161684,0.96103934
26.666667,1.4369044,1.4871811,1.316425,1.1415551
30.0,1.6198068,1.7753628,1.5096938,1.3153505
33.333333,1.7869619,2.0436716,1.6750923,1.4643136
36.666667,1.9278809,2.2716121,1.7846832,1.5634048
40.0,2.0351272,2.4427212,1.8014204,1.5776613
43.333333,2.1224235,2.569148,1.6845943,1.4634393
46.666667,2.2935498,2.7797768,1.4602787,1.220293
50.0,2.9291954,3.5453489,1.6736166,1.3309337
