Field,Poly,0.4861,0.5876,0.6563
0.0,1.1969798,1.8844303,0.82130671,0.26955468
2.3333333,1.2156612,1.9015771,0.84002634,0.29638869
4.6666667,1.2678524,1.9494906,0.89236221,0.36578329
7.0,1.3432715,2.0183571,0.9684353,0.45913398
9.3333333,1.4282465,2.0942095,1.0557627,0.56349141
11.666667,1.5094529,2.1622687,1.1430186,0.67216593
14.0,1.5786421,2.211941,1.2246494,0.78603167
16.333333,1.6397899,2.2447259,1.3078863,0.91814492
18.666667,1.719392,2.2862287,1.4218387,1.0978542
21.0,1.8747649,2.3989221,1.6211968,1.3668648
23.333333,2.1834888,2.6781038,1.9700639,1.7645433
25.666667,2.7061007,3.2103118,2.5105458,2.3135297
28.0,3.4568715,4.0244513,3.247252,3.0149236
30.333333,4.4074603,5.0871748,4.1523463,3.8480137
32.666667,5.4994322,6.3232592,5.1710864,4.7687102
35.0,6.6526238,7.6309421,6.2251781,5.7096397
