Field,Poly,0.4861,0.5876,0.6563
0.0,0.85987964,0.84248781,0.85120858,0.88534581
1.44,0.86600569,0.84599331,0.84840563,0.89240659
2.88,0.88481689,0.85694835,0.84009538,0.91325427
4.32,0.91775801,0.87702606,0.82669721,0.94698436
5.76,0.96769603,0.9101723,0.80938124,0.99239648
7.2,1.0395102,0.96414499,0.79099105,1.0483978
8.64,1.1407084,1.0520044,0.7777522,1.1145225
10.08,1.2818676,1.1925215,0.78187164,1.1916137
11.52,1.476746,1.4087212,0.82386465,1.2827551
12.96,1.7421166,1.7254562,0.93109213,1.3945139
14.4,2.0976112,2.1682236,1.1307752,1.5384071
15.84,2.5659133,2.7641737,1.4445885,1.7322199
17.28,3.1734458,3.5443251,1.8912634,2.0005486
18.72,3.9514775,4.5458519,2.4924114,2.3741686
20.16,4.9375085,5.8141175,3.2762965,2.8887034
21.6,6.1768297,7.4045844,4.2795914,3.5838041
