Field,Poly,0.4861,0.5876,0.6563
0.0,0.53502205,0.73338052,0.5278869,0.20550964
2.0466667,0.5343871,0.7320966,0.52626987,0.20469866
4.0933333,0.53330427,0.72890013,0.52220517,0.20389342
6.14,0.53399784,0.72553916,0.51782726,0.20740889
8.1866667,0.5393771,0.72423393,0.51593135,0.22015315
10.233333,0.55197447,0.72680394,0.5188872,0.24438833
12.28,0.57296891,0.73389022,0.52750173,0.2780839
14.326667,0.60192065,0.74476811,0.54045479,0.31630719
16.373333,0.63758876,0.75817943,0.55479971,0.35361709
18.42,0.67971001,0.77440466,0.56757494,0.38597745
20.466667,0.73139085,0.79865289,0.57846678,0.4127092
22.513333,0.80170248,0.84543767,0.59384511,0.43956728
24.56,0.9076139,0.94172578,0.63212773,0.48313483
26.606667,1.0738309,1.124202,0.72655954,0.57277969
28.653333,1.3304039,1.4308937,0.91767738,0.74349693
30.7,1.7112936,1.8980127,1.2417701,1.0265207
